,x1,x2,x3,x4,x5,target
22067,1.0,0.0,0,1,0,0
22068,0.0,1.0,1,1,1,0
22069,0.0,0.25,1,0,1,0
22070,1.0,0.0,1,0,1,1
22071,0.0,0.5,0,1,0,0
22072,1.0,0.5,0,0,1,0
22073,0.0,0.25,1,0,0,0
22074,0.5,0.0,0,0,0,0
22075,1.0,0.75,1,1,1,1
22076,1.0,0.75,0,1,1,0
22077,0.0,0.25,1,1,1,0
22078,0.5,1.0,1,1,1,0
22079,0.0,1.0,0,0,1,0
22080,0.5,1.0,0,0,0,0
22081,0.0,0.25,1,1,0,0
22082,0.0,0.0,0,0,0,1
22083,1.0,0.5,0,0,0,0
22084,0.5,0.25,1,0,0,1
22085,1.0,0.75,0,1,0,0
22086,1.0,0.25,0,1,0,0
22087,1.0,0.75,0,1,1,0
22088,0.5,1.0,1,0,1,0
22089,1.0,0.5,0,0,1,0
22090,0.0,0.25,0,0,1,0
22091,0.0,0.0,1,1,0,1
22092,0.0,0.25,1,1,0,0
22093,0.5,0.75,1,1,1,0
22094,0.0,1.0,0,0,0,0
22095,0.5,0.75,1,1,1,0
22096,1.0,1.0,0,0,1,1
22097,0.5,0.75,1,1,1,0
22098,0.5,0.25,1,1,0,1
22099,1.0,0.25,0,0,0,0
22100,0.5,0.0,0,0,0,0
22101,0.0,0.25,1,1,0,0
22102,0.5,0.75,0,1,1,0
22103,1.0,0.25,0,1,1,0
22104,1.0,0.25,1,0,0,1
22105,0.5,1.0,0,0,0,0
22106,1.0,0.25,1,1,1,1
22107,0.0,0.25,0,0,0,0
22108,0.0,0.75,0,1,1,0
22109,1.0,0.5,1,1,0,1
22110,0.0,0.5,1,1,1,0
22111,1.0,1.0,0,1,0,1
22112,0.5,0.0,0,0,1,0
22113,1.0,0.5,0,0,1,0
22114,0.0,0.25,1,1,1,0
22115,1.0,1.0,0,0,0,1
22116,0.5,0.0,0,1,1,0
22117,0.0,1.0,1,0,1,0
22118,0.0,0.5,0,0,0,0
22119,0.5,0.75,0,1,1,0
22120,0.0,0.0,1,0,0,1
22121,0.5,0.75,0,1,1,0
22122,0.0,0.75,0,0,1,0
22123,1.0,1.0,1,0,0,1
22124,0.5,0.75,1,1,1,0
22125,0.5,1.0,0,1,0,0
22126,0.5,0.0,0,0,0,0
22127,0.0,0.75,0,0,0,0
22128,0.5,0.25,0,1,0,0
22129,0.5,0.5,0,1,0,1
22130,0.0,0.25,0,1,1,0
22131,0.5,0.5,0,0,0,1
22132,0.0,0.0,0,1,0,1
22133,0.0,1.0,0,0,1,0
22134,0.0,0.5,0,1,1,0
22135,0.5,0.0,0,1,0,0
22136,0.0,0.75,0,1,0,0
22137,0.0,1.0,0,1,0,0
22138,0.0,0.0,0,0,0,1
22139,0.0,0.75,0,0,1,0
22140,0.0,0.75,0,1,1,0
22141,0.5,0.25,1,0,0,1
22142,0.5,0.0,0,0,1,0
22143,0.5,0.75,0,0,0,0
22144,1.0,0.5,0,0,0,0
22145,1.0,1.0,1,0,1,1
22146,1.0,0.0,0,0,0,0
22147,0.5,0.5,0,0,1,1
22148,0.5,0.5,0,1,0,1
22149,0.0,0.25,1,1,0,0
22150,0.0,1.0,1,0,0,0
22151,0.5,1.0,0,1,0,0
22152,0.0,1.0,1,0,1,0
22153,0.5,0.75,1,0,1,0
22154,0.5,0.25,0,0,0,0
22155,0.5,0.5,0,1,1,1
22156,1.0,1.0,1,0,1,1
22157,0.0,1.0,1,0,0,0
22158,1.0,0.5,1,1,0,1
22159,0.5,0.25,0,0,0,0
22160,0.0,0.0,0,1,0,1
22161,0.0,0.5,0,0,0,0
22162,0.5,0.0,0,0,0,0
22163,0.0,0.75,0,0,1,0
22164,0.0,1.0,1,0,0,0
22165,1.0,0.75,1,1,0,1
22166,1.0,0.75,0,1,1,0
22167,1.0,0.5,1,1,0,1
22168,0.5,0.5,1,0,1,1
22169,0.5,0.75,0,1,1,0
22170,1.0,0.25,0,0,0,0
22171,0.5,0.0,0,0,1,0
22172,0.5,0.75,0,0,1,0
22173,1.0,0.5,1,0,0,1
22174,1.0,0.0,0,1,1,0
22175,0.5,0.0,0,1,1,0
22176,0.0,0.25,0,0,0,0
22177,1.0,0.5,1,1,0,1
22178,0.0,0.75,1,1,1,0
22179,1.0,1.0,1,0,0,1
22180,0.0,0.75,1,1,1,0
22181,0.0,1.0,0,1,1,0
22182,0.0,0.75,0,1,0,0
22183,0.5,0.0,1,1,0,1
22184,0.0,0.75,0,1,1,0
22185,0.5,0.0,1,1,1,1
22186,1.0,0.25,0,0,0,0
22187,1.0,0.25,0,0,1,0
22188,0.0,0.75,0,0,1,0
22189,1.0,0.75,1,1,0,1
22190,0.5,0.0,1,1,1,1
22191,0.0,0.0,0,1,0,1
22192,1.0,0.5,1,0,0,1
22193,0.5,0.5,0,1,1,1
22194,0.0,0.75,1,1,0,0
22195,0.5,0.25,0,0,0,0
22196,1.0,0.75,1,1,0,1
22197,1.0,0.25,0,0,1,0
22198,0.5,1.0,1,0,0,0
22199,0.5,1.0,0,0,0,0
22200,1.0,0.5,1,1,0,1
22201,0.0,0.25,1,1,1,0
22202,1.0,1.0,1,1,1,1
22203,1.0,0.0,1,0,1,1
22204,1.0,0.75,1,1,1,1
22205,1.0,1.0,0,0,1,1
22206,0.0,0.25,1,0,1,0
22207,0.5,0.25,0,1,0,0
22208,0.0,0.75,0,0,0,0
22209,0.0,0.5,0,1,0,0
22210,1.0,0.25,1,1,1,1
22211,0.5,0.75,1,0,1,0
22212,1.0,0.5,0,1,0,0
22213,0.0,1.0,1,0,1,0
22214,0.0,0.25,1,1,0,0
22215,1.0,0.5,0,1,0,0
22216,0.0,0.75,0,0,1,0
22217,0.5,0.75,1,1,1,0
22218,0.5,1.0,0,1,0,0
22219,0.0,0.5,0,0,1,0
22220,1.0,0.75,0,1,0,0
22221,0.5,0.0,0,0,1,0
22222,0.0,0.25,1,0,1,0
22223,0.0,0.25,1,1,1,0
22224,0.0,0.5,1,0,0,0
22225,0.5,0.25,0,1,1,0
22226,1.0,0.5,1,1,0,1
22227,0.5,0.0,0,1,0,0
22228,1.0,0.5,1,0,1,1
22229,1.0,0.0,1,1,0,1
22230,1.0,0.75,1,1,1,1
22231,1.0,0.5,1,0,1,1
22232,1.0,1.0,0,0,1,1
22233,1.0,0.75,1,1,1,1
22234,1.0,1.0,1,1,1,1
22235,0.5,0.75,0,0,0,0
22236,0.0,0.25,0,1,0,0
22237,0.5,0.25,0,0,0,0
22238,0.0,0.75,1,0,1,0
22239,0.5,0.0,1,1,0,1
22240,0.5,1.0,0,0,0,0
22241,1.0,0.75,1,1,1,1
22242,0.0,0.0,1,0,1,1
22243,1.0,1.0,0,0,1,1
22244,1.0,0.5,0,1,0,0
22245,0.5,1.0,1,0,0,0
22246,1.0,0.75,0,1,0,0
22247,1.0,1.0,1,1,1,1
22248,1.0,1.0,1,1,1,1
22249,0.0,0.25,1,1,0,0
22250,0.5,0.75,0,0,1,0
22251,0.5,0.5,0,0,0,1
22252,0.5,0.5,0,1,0,1
22253,0.5,0.25,1,1,1,1
22254,0.0,0.75,0,0,0,0
22255,1.0,0.75,1,0,1,1
22256,1.0,0.5,1,1,0,1
22257,0.0,1.0,1,0,0,0
22258,1.0,1.0,1,1,0,1
22259,1.0,0.25,0,1,1,0
22260,0.5,0.0,1,0,0,1
22261,0.5,1.0,0,1,1,0
22262,1.0,1.0,0,1,1,1
22263,0.5,0.5,1,1,0,1
22264,0.0,0.0,1,0,1,1
22265,0.5,0.75,0,1,1,0
22266,0.0,1.0,1,0,1,0
22267,0.5,0.75,0,0,1,0
22268,0.5,1.0,1,0,1,0
22269,0.0,0.0,1,0,1,1
22270,0.5,1.0,0,1,0,0
22271,1.0,1.0,1,0,0,1
22272,0.5,1.0,1,1,1,0
22273,0.5,0.5,1,0,0,1
22274,0.0,0.75,1,0,1,0
22275,0.0,0.75,1,1,1,0
22276,1.0,1.0,1,1,1,1
22277,0.0,0.75,0,1,1,0
22278,0.0,0.5,0,0,0,0
22279,0.0,0.5,1,1,0,0
22280,0.0,0.25,0,1,0,0
22281,0.5,0.75,1,1,0,0
22282,0.0,0.25,0,0,1,0
22283,1.0,0.0,1,1,0,1
22284,1.0,0.75,1,1,0,1
22285,0.5,0.25,0,1,1,0
22286,1.0,0.0,1,1,1,1
22287,0.0,1.0,1,1,1,0
22288,1.0,0.75,0,1,1,0
22289,1.0,0.25,1,0,1,1
22290,0.0,0.25,1,1,0,0
22291,0.0,0.25,0,1,1,0
22292,0.5,0.0,0,0,0,0
22293,0.5,0.25,0,1,0,0
22294,1.0,1.0,1,1,1,1
22295,0.5,0.0,1,1,1,1
22296,0.5,0.25,1,0,1,1
22297,0.0,1.0,0,1,1,0
22298,1.0,0.0,0,0,1,0
22299,0.5,0.5,0,1,1,1
22300,1.0,0.5,1,1,1,1
22301,0.0,0.0,0,0,1,1
22302,0.5,0.25,1,0,1,1
22303,1.0,0.25,1,0,0,1
22304,0.0,0.75,1,1,0,0
22305,0.0,1.0,1,1,0,0
22306,1.0,0.25,1,0,0,1
22307,0.5,0.5,1,1,0,1
22308,1.0,0.0,0,0,1,0
22309,0.5,0.25,0,0,0,0
22310,0.0,0.0,1,0,0,1
22311,1.0,0.0,0,1,1,0
22312,0.0,1.0,1,1,1,0
22313,0.5,0.25,0,0,0,0
22314,0.0,0.5,1,0,1,0
22315,1.0,1.0,0,1,1,1
22316,1.0,0.75,1,1,1,1
22317,0.0,0.5,0,1,0,0
22318,1.0,0.5,1,0,1,1
22319,1.0,1.0,0,1,0,1
22320,1.0,0.75,0,1,0,0
22321,1.0,0.25,0,1,1,0
22322,0.5,0.75,0,1,1,0
22323,0.5,0.75,0,1,1,0
22324,0.0,0.0,1,1,1,1
22325,0.5,0.25,1,1,1,1
22326,1.0,0.0,1,1,0,1
22327,0.5,0.75,0,0,1,0
22328,0.0,0.0,0,1,1,1
22329,0.0,0.5,0,0,0,0
22330,0.5,0.25,1,1,1,1
22331,1.0,0.5,0,0,0,0
22332,0.5,0.25,0,1,1,0
22333,1.0,0.75,0,1,0,0
22334,1.0,0.25,1,1,1,1
22335,0.5,0.5,1,1,0,1
22336,0.0,0.5,1,0,0,0
22337,0.5,0.5,1,1,0,1
22338,0.5,0.0,0,0,0,0
22339,0.5,0.0,1,0,0,1
22340,0.0,1.0,1,1,1,0
22341,0.0,0.75,0,1,0,0
22342,0.0,0.75,0,1,1,0
22343,1.0,0.25,1,0,0,1
22344,0.0,0.25,0,0,0,0
22345,0.0,0.0,0,0,0,1
22346,0.0,0.75,0,1,0,0
22347,0.0,0.0,1,0,0,1
22348,0.5,1.0,1,1,0,0
22349,0.0,0.75,0,0,1,0
22350,1.0,1.0,1,0,1,1
22351,0.0,0.25,0,1,1,0
22352,0.5,0.75,1,0,1,0
22353,0.5,0.75,1,1,0,0
22354,1.0,0.0,1,0,0,1
22355,0.0,0.75,0,0,0,0
22356,1.0,0.5,0,0,1,0
22357,0.0,0.0,1,0,1,1
22358,0.0,0.75,1,1,0,0
22359,0.0,0.5,1,0,1,0
22360,1.0,0.25,1,0,0,1
22361,1.0,0.5,1,1,1,1
22362,1.0,0.0,1,1,0,1
22363,0.5,0.75,0,0,0,0
22364,0.0,1.0,1,0,0,0
22365,1.0,0.25,1,1,0,1
22366,1.0,0.75,1,0,1,1
22367,1.0,0.5,1,1,1,1
22368,0.0,0.25,1,1,1,0
22369,0.5,0.5,1,1,0,1
22370,0.5,1.0,1,1,0,0
22371,1.0,0.75,0,1,0,0
22372,0.0,0.25,0,1,0,0
22373,0.5,0.0,1,0,0,1
22374,1.0,0.25,0,0,1,0
22375,1.0,0.25,1,1,1,1
22376,0.5,1.0,1,1,0,0
22377,0.5,0.5,1,1,1,1
22378,0.5,0.75,1,1,1,0
22379,0.0,0.75,1,0,1,0
22380,0.0,1.0,1,1,1,0
22381,0.5,0.5,1,0,1,1
22382,0.0,0.0,1,0,1,1
22383,1.0,0.5,0,1,0,0
22384,0.5,1.0,1,1,1,0
22385,0.5,0.5,0,0,1,1
22386,0.5,0.75,1,1,0,0
22387,0.5,0.5,1,0,0,1
22388,1.0,0.25,1,0,1,1
22389,0.5,0.5,1,1,1,1
22390,0.0,0.25,0,1,1,0
22391,1.0,0.25,0,0,1,0
22392,0.5,1.0,1,1,0,0
22393,0.5,0.0,1,0,1,1
22394,1.0,0.0,0,0,1,0
22395,1.0,1.0,0,1,1,1
22396,1.0,0.5,1,0,0,1
22397,1.0,0.0,0,0,1,0
22398,1.0,0.25,1,1,1,1
22399,0.5,0.5,0,1,1,1
22400,0.0,0.25,0,0,1,0
22401,0.0,0.5,0,1,0,0
22402,0.5,0.0,1,0,0,1
22403,0.5,0.0,0,0,1,0
22404,1.0,0.75,1,1,0,1
22405,0.5,0.75,1,0,0,0
22406,1.0,0.0,0,1,1,0
22407,0.5,1.0,0,0,1,0
22408,0.0,0.75,1,0,1,0
22409,0.5,0.75,0,1,1,0
22410,1.0,0.5,1,1,0,1
22411,1.0,0.75,0,0,1,0
22412,0.0,0.0,1,1,0,1
22413,1.0,0.0,0,0,1,0
22414,0.0,1.0,1,0,1,0
22415,0.5,1.0,1,0,1,0
22416,0.5,0.0,0,0,0,0
22417,0.0,0.25,1,0,0,0
22418,0.5,0.25,1,1,1,1
22419,1.0,0.75,0,0,1,0
22420,0.5,1.0,0,0,0,0
22421,0.0,0.75,1,0,0,0
22422,1.0,1.0,0,0,1,1
22423,0.5,0.25,1,1,1,1
22424,0.0,0.0,1,0,0,1
22425,0.0,0.5,1,0,1,0
22426,0.5,0.75,1,0,1,0
22427,0.5,0.0,1,0,0,1
22428,0.0,0.0,0,0,1,1
22429,1.0,0.25,0,1,0,0
22430,1.0,0.0,0,1,1,0
22431,0.5,0.0,1,0,1,1
22432,0.0,0.5,0,0,0,0
22433,0.0,0.0,1,1,0,1
22434,1.0,1.0,1,1,1,1
22435,1.0,0.25,0,0,1,0
22436,1.0,1.0,1,0,1,1
22437,1.0,0.0,1,1,1,1
22438,0.5,0.75,1,1,1,0
22439,0.5,0.75,1,0,1,0
22440,1.0,0.5,1,0,1,1
22441,0.0,1.0,0,0,0,0
22442,0.0,0.5,1,0,0,0
22443,0.0,0.0,0,0,1,1
22444,1.0,0.25,1,0,0,1
22445,0.5,0.5,0,0,1,1
22446,0.5,0.75,1,0,0,0
22447,0.5,0.0,1,0,1,1
22448,0.0,1.0,1,0,0,0
22449,0.0,1.0,1,0,0,0
22450,1.0,1.0,1,1,0,1
22451,1.0,0.25,0,1,0,0
22452,0.5,0.0,1,0,0,1
22453,0.0,1.0,1,0,0,0
22454,0.5,1.0,0,0,0,0
22455,0.5,0.75,0,1,0,0
22456,0.0,0.5,0,1,0,0
22457,0.0,0.0,1,0,1,1
22458,1.0,0.5,1,0,0,1
22459,0.0,0.25,1,1,1,0
22460,1.0,0.5,0,0,0,0
22461,0.5,0.5,0,1,0,1
22462,0.0,0.5,0,0,1,0
22463,0.5,0.25,1,0,1,1
22464,1.0,1.0,0,0,0,1
22465,0.5,0.25,0,1,0,0
22466,0.5,0.0,0,0,0,0
22467,0.5,0.5,1,1,1,1
22468,1.0,0.5,1,0,1,1
22469,1.0,1.0,1,0,1,1
22470,0.5,0.0,0,1,0,0
22471,0.0,1.0,0,1,0,0
22472,0.5,1.0,0,0,1,0
22473,1.0,1.0,1,1,0,1
22474,0.0,0.0,1,1,1,1
22475,0.0,1.0,0,1,0,0
22476,0.5,1.0,1,0,1,0
22477,1.0,0.25,0,1,0,0
22478,0.0,0.25,1,0,1,0
22479,0.5,1.0,1,1,1,0
22480,0.0,0.0,1,0,0,1
22481,1.0,0.5,1,0,1,1
22482,0.0,0.5,1,0,1,0
22483,0.0,0.75,0,1,1,0
22484,0.5,1.0,0,0,0,0
22485,1.0,0.0,0,0,1,0
22486,0.0,0.5,1,0,0,0
22487,0.5,1.0,1,0,1,0
22488,0.5,0.5,1,1,0,1
22489,0.0,0.5,1,0,1,0
22490,1.0,0.75,1,0,1,1
22491,1.0,0.25,0,1,0,0
22492,0.5,0.25,0,1,1,0
22493,0.5,0.25,1,0,0,1
22494,0.0,0.25,1,1,1,0
22495,0.5,0.5,1,1,0,1
22496,0.0,0.5,1,0,1,0
22497,0.0,0.0,1,0,0,1
22498,0.5,0.25,0,0,1,0
22499,0.0,0.25,0,0,0,0
22500,1.0,0.5,1,0,1,1
22501,0.5,0.0,1,0,1,1
22502,0.5,0.5,0,1,1,1
22503,0.0,0.0,1,1,1,1
22504,1.0,1.0,1,0,1,1
22505,0.0,0.75,0,1,1,0
22506,0.0,0.25,0,0,0,0
22507,0.5,0.5,0,1,1,1
22508,1.0,1.0,0,1,1,1
22509,0.0,0.0,0,0,0,1
22510,1.0,0.0,1,1,1,1
22511,0.0,0.25,1,0,1,0
22512,0.5,0.25,1,0,0,1
22513,0.0,0.0,1,0,0,1
22514,0.5,0.25,1,0,1,1
22515,0.0,0.0,1,1,1,1
22516,0.5,1.0,1,0,1,0
22517,1.0,0.75,0,1,0,0
22518,0.0,0.75,1,1,1,0
22519,0.5,0.0,1,1,1,1
22520,0.5,0.5,1,1,1,1
22521,1.0,0.5,1,0,1,1
22522,0.0,0.5,0,0,0,0
22523,0.0,1.0,1,0,0,0
22524,1.0,0.5,1,1,0,1
22525,0.0,0.25,1,0,0,0
22526,0.0,1.0,0,1,1,0
22527,0.5,0.0,1,1,0,1
22528,0.0,0.0,0,1,0,1
22529,1.0,0.0,1,1,1,1
22530,0.0,1.0,1,1,0,0
22531,0.0,0.5,1,0,1,0
22532,0.0,0.25,0,1,0,0
22533,0.0,0.25,0,1,1,0
22534,1.0,0.25,0,0,1,0
22535,0.0,0.5,1,1,1,0
22536,0.0,0.0,1,0,1,1
22537,0.0,0.0,0,1,1,1
22538,0.5,0.0,0,0,1,0
22539,0.5,1.0,1,1,0,0
22540,0.5,0.25,1,0,0,1
22541,1.0,0.0,0,0,1,0
22542,0.0,0.75,0,1,0,0
22543,1.0,0.0,0,0,1,0
22544,0.0,0.0,1,1,0,1
22545,1.0,0.25,0,0,1,0
22546,0.5,0.25,0,1,0,0
22547,0.0,0.75,0,1,1,0
22548,1.0,0.75,1,1,0,1
22549,0.0,0.75,0,0,0,0
22550,0.5,0.0,1,1,1,1
22551,1.0,1.0,0,0,0,1
22552,1.0,0.5,1,0,1,1
22553,0.5,0.75,0,0,1,0
22554,0.0,1.0,1,0,1,0
22555,0.5,0.25,1,0,1,1
22556,0.0,0.25,0,1,0,0
22557,0.5,0.25,1,1,0,1
22558,0.5,0.75,0,0,1,0
22559,1.0,1.0,0,0,0,1
22560,0.5,0.5,0,0,0,1
22561,0.0,1.0,1,0,0,0
22562,0.5,0.0,1,1,1,1
22563,0.5,0.75,1,1,0,0
22564,0.5,0.75,1,1,1,0
22565,0.5,0.75,1,0,0,0
22566,0.5,0.0,1,1,1,1
22567,0.5,0.0,0,1,0,0
22568,0.0,0.5,1,0,1,0
22569,0.5,0.0,1,1,1,1
22570,1.0,0.75,0,0,1,0
22571,0.5,0.5,0,1,0,1
22572,0.0,0.5,1,1,1,0
22573,0.0,0.0,1,1,1,1
22574,1.0,0.25,1,1,0,1
22575,0.0,0.0,0,0,0,1
22576,0.0,1.0,0,0,1,0
22577,0.0,0.75,1,1,0,0
22578,1.0,1.0,0,1,1,1
22579,0.5,1.0,1,1,0,0
22580,0.0,0.25,0,1,0,0
22581,1.0,0.75,0,1,0,0
22582,0.0,0.25,0,1,1,0
22583,1.0,0.25,1,1,0,1
22584,0.0,0.0,0,1,1,1
22585,1.0,0.75,0,0,0,0
22586,1.0,0.75,1,0,0,1
22587,1.0,0.25,1,1,1,1
22588,0.5,0.25,0,1,0,0
22589,0.5,0.25,1,1,0,1
22590,1.0,1.0,1,1,1,1
22591,0.0,0.75,1,0,0,0
22592,0.5,1.0,0,1,1,0
22593,0.5,0.25,1,1,1,1
22594,0.0,0.75,0,1,1,0
22595,0.5,0.0,1,1,0,1
22596,0.0,0.75,0,1,1,0
22597,0.0,1.0,1,0,1,0
22598,1.0,0.0,0,1,0,0
22599,1.0,0.5,1,0,0,1
22600,0.5,0.0,0,0,0,0
22601,0.0,0.5,1,0,0,0
22602,0.5,0.0,0,1,1,0
22603,1.0,0.0,1,1,1,1
22604,0.5,0.25,1,1,1,1
22605,1.0,0.75,0,1,0,0
22606,0.5,0.75,1,1,1,0
22607,0.5,0.25,1,0,1,1
22608,0.0,0.5,1,0,1,0
22609,0.0,0.25,1,0,1,0
22610,0.5,0.75,0,0,1,0
22611,0.5,1.0,0,1,0,0
22612,0.0,0.75,0,0,0,0
22613,1.0,0.5,1,0,0,1
22614,0.5,1.0,0,1,0,0
22615,0.0,0.75,0,0,0,0
22616,0.5,0.75,0,1,0,0
22617,0.5,0.0,1,0,1,1
22618,0.5,0.25,0,0,0,0
22619,0.0,0.25,1,1,0,0
22620,0.5,0.5,1,1,0,1
22621,0.5,0.5,1,1,1,1
22622,1.0,0.0,0,0,0,0
22623,1.0,1.0,0,0,1,1
22624,1.0,0.25,1,0,1,1
22625,0.5,0.75,0,0,0,0
22626,1.0,1.0,1,1,1,1
22627,1.0,0.75,0,1,0,0
22628,0.5,0.25,0,0,0,0
22629,1.0,0.25,0,0,0,0
22630,0.0,0.5,0,1,1,0
22631,1.0,0.0,1,0,1,1
22632,0.0,0.5,1,0,0,0
22633,0.5,0.75,0,1,0,0
22634,0.0,0.75,1,0,1,0
22635,1.0,0.25,1,1,0,1
22636,0.0,0.5,0,1,1,0
22637,1.0,0.75,0,1,0,0
22638,0.0,0.25,0,0,1,0
22639,0.0,0.5,0,0,1,0
22640,0.5,0.0,0,0,0,0
22641,0.5,0.75,0,0,0,0
22642,1.0,1.0,0,1,1,1
22643,1.0,1.0,1,0,1,1
22644,0.5,0.0,1,0,1,1
22645,0.0,0.5,0,1,0,0
22646,1.0,0.5,0,0,0,0
22647,0.0,1.0,1,0,0,0
22648,0.0,0.0,0,0,1,1
22649,0.0,0.0,1,0,0,1
22650,0.0,0.75,0,0,0,0
22651,0.0,0.5,1,1,1,0
22652,1.0,0.0,0,0,1,0
22653,0.0,0.75,0,1,1,0
22654,1.0,0.5,1,1,0,1
22655,0.0,1.0,1,0,1,0
22656,0.5,0.0,1,1,1,1
22657,0.5,0.25,1,1,1,1
22658,0.0,0.5,1,0,0,0
22659,0.0,0.5,0,0,1,0
22660,0.5,1.0,0,1,1,0
22661,0.5,0.5,1,0,0,1
22662,0.5,0.75,0,1,0,0
22663,1.0,0.75,1,1,0,1
22664,0.5,1.0,0,1,1,0
22665,0.0,1.0,1,1,1,0
22666,0.5,0.25,0,0,1,0
22667,0.5,0.0,0,0,0,0
22668,0.5,0.75,1,1,1,0
22669,0.0,1.0,1,1,1,0
22670,1.0,0.5,1,0,0,1
22671,0.5,0.5,1,0,0,1
22672,0.5,0.5,1,1,1,1
22673,0.5,0.0,0,0,0,0
22674,0.0,0.0,1,1,1,1
22675,1.0,0.0,1,1,1,1
22676,0.5,0.5,1,0,1,1
22677,1.0,0.75,1,0,0,1
22678,0.5,0.25,0,1,0,0
22679,0.0,0.25,0,0,0,0
22680,0.0,0.75,0,1,1,0
22681,1.0,0.0,0,0,0,0
22682,0.5,1.0,1,1,0,0
22683,0.0,0.75,1,0,0,0
22684,1.0,0.25,0,0,0,0
22685,0.0,0.5,0,0,0,0
22686,0.5,0.25,0,0,1,0
22687,1.0,1.0,0,1,0,1
22688,0.5,0.0,0,0,1,0
22689,1.0,0.75,0,0,0,0
22690,0.0,1.0,1,1,1,0
22691,0.5,0.75,0,1,0,0
22692,0.0,0.0,1,0,0,1
22693,0.0,0.0,0,0,1,1
22694,0.5,1.0,0,0,1,0
22695,1.0,1.0,1,1,0,1
22696,0.5,0.5,1,1,0,1
22697,1.0,1.0,1,1,1,1
22698,1.0,0.5,1,1,0,1
22699,1.0,1.0,0,1,0,1
22700,1.0,0.0,0,1,1,0
22701,0.5,0.5,0,0,1,1
22702,1.0,1.0,1,1,0,1
22703,1.0,0.5,0,1,0,0
22704,0.0,0.25,0,1,1,0
22705,0.5,0.75,1,1,1,0
22706,1.0,0.5,0,1,1,0
22707,1.0,0.75,0,0,0,0
22708,1.0,0.0,1,1,1,1
22709,0.0,0.0,1,1,0,1
22710,0.5,0.75,1,0,0,0
22711,1.0,0.25,1,1,1,1
22712,0.0,0.5,0,0,0,0
22713,0.5,0.25,1,0,0,1
22714,0.0,1.0,0,0,1,0
22715,0.0,0.25,0,0,1,0
22716,0.5,0.5,1,1,0,1
22717,1.0,0.25,0,0,1,0
22718,0.0,1.0,1,1,1,0
22719,1.0,0.25,1,1,0,1
22720,0.0,1.0,1,1,1,0
22721,0.5,1.0,0,1,0,0
22722,0.0,1.0,1,0,0,0
22723,0.5,0.0,0,1,1,0
22724,0.0,0.75,0,1,1,0
22725,1.0,0.5,0,0,1,0
22726,0.0,0.5,0,0,0,0
22727,0.0,0.0,0,1,0,1
22728,0.0,0.0,1,0,0,1
22729,0.5,0.75,1,1,0,0
22730,0.5,0.25,1,0,0,1
22731,1.0,0.25,0,1,0,0
22732,1.0,0.75,1,1,0,1
22733,1.0,0.0,1,1,0,1
22734,1.0,0.0,0,1,1,0
22735,0.5,0.5,0,0,0,1
22736,1.0,0.0,1,0,0,1
22737,1.0,0.0,0,1,0,0
22738,1.0,0.0,0,1,1,0
22739,0.5,0.5,0,1,1,1
22740,0.5,0.0,1,0,0,1
22741,1.0,1.0,0,1,1,1
22742,1.0,0.25,1,0,1,1
22743,0.5,0.5,1,0,0,1
22744,1.0,0.25,1,0,0,1
22745,1.0,0.75,0,0,0,0
22746,1.0,0.0,0,1,1,0
22747,1.0,0.0,1,0,0,1
22748,1.0,0.25,0,0,0,0
22749,1.0,0.75,0,0,1,0
22750,1.0,0.5,0,1,0,0
22751,0.5,1.0,0,1,0,0
22752,1.0,1.0,1,0,0,1
22753,0.0,0.25,1,0,0,0
22754,0.5,0.25,1,0,0,1
22755,1.0,0.0,0,0,0,0
22756,0.0,0.5,0,1,1,0
22757,0.5,0.0,0,0,1,0
22758,0.0,0.25,1,1,1,0
22759,0.5,0.0,0,0,1,0
22760,0.0,0.75,0,0,1,0
22761,0.5,0.5,0,1,1,1
22762,0.0,1.0,1,1,0,0
22763,0.5,0.25,1,0,1,1
22764,0.5,0.0,1,0,1,1
22765,1.0,0.25,0,0,1,0
22766,0.5,0.25,1,1,1,1
22767,0.0,1.0,1,0,0,0
22768,1.0,0.0,1,1,1,1
22769,1.0,0.75,1,1,0,1
22770,0.5,1.0,1,0,0,0
22771,0.5,1.0,0,1,0,0
22772,0.5,0.25,1,0,1,1
22773,1.0,0.25,0,1,0,0
22774,0.5,0.0,0,1,1,0
22775,0.0,0.75,0,1,0,0
22776,1.0,0.25,1,0,1,1
22777,1.0,0.75,0,0,0,0
22778,1.0,1.0,0,1,0,1
22779,0.0,0.5,0,0,0,0
22780,0.0,0.0,0,0,1,1
22781,1.0,0.0,1,1,1,1
22782,1.0,0.75,0,1,0,0
22783,0.5,0.5,0,0,1,1
22784,0.5,1.0,1,1,0,0
22785,0.5,1.0,0,0,0,0
22786,0.0,0.0,1,1,1,1
22787,1.0,0.5,0,1,0,0
22788,0.5,0.5,0,0,0,1
22789,1.0,0.5,0,0,0,0
22790,0.0,1.0,1,0,1,0
22791,0.0,1.0,0,0,0,0
22792,0.0,0.5,1,1,1,0
22793,0.0,1.0,1,0,1,0
22794,1.0,1.0,0,0,0,1
22795,0.5,0.0,1,1,0,1
22796,0.5,0.5,0,0,1,1
22797,0.5,0.0,1,0,0,1
22798,0.5,1.0,1,1,0,0
22799,1.0,1.0,0,0,1,1
22800,0.5,0.0,0,1,1,0
22801,0.0,0.5,1,0,0,0
