,Unnamed: 0,x1,x2,x3,x4,x5
10993,10993,0.0,0.0,0,0,1
18349,18349,0.0,0.0,1,0,1
28586,28586,0.5,0.25,1,1,1
26367,26367,0.5,0.75,1,1,1
23985,23985,0.5,1.0,1,1,1
22203,22203,1.0,0.5,1,1,1
12925,12925,1.0,0.0,0,0,0
16521,16521,0.0,0.5,1,0,0
23419,23419,0.5,0.25,1,1,0
21592,21592,0.0,0.75,1,1,0
19906,19906,1.0,0.25,0,0,1
17976,17976,0.5,1.0,0,1,1
21684,21684,1.0,1.0,1,0,0
23535,23535,1.0,0.5,1,1,0
15835,15835,0.5,0.5,1,1,0
29809,29809,1.0,0.5,0,0,1
10261,10261,0.0,0.25,1,1,0
21580,21580,0.0,0.25,1,1,1
7548,7548,0.5,1.0,1,1,0
28502,28502,0.5,0.0,1,1,0
19861,19861,0.0,0.5,1,1,0
14977,14977,0.5,0.0,0,0,0
2254,2254,0.5,0.5,0,1,1
29154,29154,1.0,0.0,0,0,1
10464,10464,0.5,0.5,0,0,0
5009,5009,0.0,0.25,1,1,0
5874,5874,1.0,0.25,0,0,1
16598,16598,1.0,0.25,0,1,1
19122,19122,1.0,1.0,0,0,1
23564,23564,0.5,0.75,1,1,0
23862,23862,1.0,0.5,0,1,1
24014,24014,1.0,0.0,1,1,1
28399,28399,0.5,0.25,0,0,1
865,865,0.5,0.75,0,1,1
9652,9652,1.0,0.5,1,0,0
14976,14976,0.5,0.5,1,0,1
18734,18734,0.0,0.75,0,1,1
9519,9519,1.0,0.25,1,0,1
3945,3945,0.5,0.75,0,0,0
22676,22676,0.0,0.25,0,1,0
7110,7110,0.0,0.25,0,1,0
23210,23210,1.0,0.75,1,0,1
29529,29529,0.5,0.25,1,0,0
22604,22604,0.5,0.75,1,0,0
26081,26081,0.0,0.25,0,0,0
7436,7436,0.0,0.0,0,1,1
19786,19786,0.5,0.0,0,0,1
2340,2340,0.0,0.0,1,1,0
3952,3952,0.5,1.0,1,0,1
3514,3514,1.0,0.75,1,0,1
9279,9279,1.0,0.75,0,1,1
20130,20130,0.0,0.25,1,1,0
5125,5125,1.0,0.25,1,0,0
26344,26344,1.0,0.5,1,0,1
10141,10141,1.0,0.75,0,0,1
26606,26606,0.0,0.5,0,1,0
9016,9016,1.0,0.75,0,0,1
9668,9668,1.0,0.5,1,0,1
3789,3789,1.0,0.75,0,0,1
1106,1106,0.0,0.0,1,0,0
910,910,0.5,0.5,1,1,1
21234,21234,1.0,0.25,0,0,1
743,743,0.5,1.0,0,0,1
28927,28927,1.0,0.25,0,1,0
68,68,0.0,0.0,0,1,0
18983,18983,1.0,0.75,1,0,0
19983,19983,0.0,1.0,0,0,1
27866,27866,1.0,0.75,1,0,1
11094,11094,0.5,0.25,1,0,1
18559,18559,0.5,0.0,0,0,0
21796,21796,1.0,0.25,1,0,1
10923,10923,0.0,0.5,1,1,0
17728,17728,0.0,0.25,1,0,1
12526,12526,0.5,0.5,0,1,1
14485,14485,1.0,0.25,1,0,1
29410,29410,1.0,1.0,0,0,1
6572,6572,0.0,1.0,0,1,1
29739,29739,0.5,0.25,1,0,0
1014,1014,1.0,0.75,0,0,1
27139,27139,1.0,0.25,1,0,0
7109,7109,0.5,0.75,1,1,1
19851,19851,0.0,0.0,1,1,1
24488,24488,0.0,0.5,0,1,0
492,492,0.5,0.5,1,0,0
17097,17097,0.5,0.75,1,0,1
14383,14383,0.0,0.0,0,1,0
7903,7903,1.0,0.25,0,1,1
13273,13273,1.0,0.5,0,1,0
15346,15346,0.5,1.0,1,1,0
20040,20040,0.5,0.0,1,1,0
3721,3721,1.0,1.0,0,1,1
22664,22664,1.0,0.75,1,1,1
13451,13451,1.0,1.0,0,0,0
18481,18481,0.0,0.25,0,0,0
14713,14713,0.5,1.0,0,1,0
699,699,0.0,0.0,1,1,1
9326,9326,0.5,0.5,1,0,1
21989,21989,0.0,0.75,0,1,0
2848,2848,1.0,0.25,0,1,0
26681,26681,0.0,0.25,1,0,0
3104,3104,1.0,0.25,1,1,1
16124,16124,0.5,1.0,0,1,0
22958,22958,1.0,0.0,0,1,0
20661,20661,1.0,0.75,1,1,1
748,748,0.0,0.0,0,1,0
16913,16913,0.5,0.0,1,1,0
9000,9000,1.0,0.75,0,0,0
2993,2993,0.5,1.0,0,0,1
17373,17373,1.0,1.0,0,0,0
12302,12302,0.0,0.0,0,1,1
25505,25505,1.0,1.0,0,0,0
14801,14801,0.5,1.0,1,0,1
17987,17987,0.5,0.0,0,1,1
11270,11270,0.5,1.0,1,0,0
7027,7027,1.0,1.0,0,0,0
18130,18130,0.5,0.75,1,0,1
25358,25358,1.0,1.0,1,0,1
28021,28021,0.5,0.5,1,1,0
29610,29610,0.0,0.5,0,0,1
20319,20319,0.0,0.75,0,1,1
2034,2034,0.5,1.0,0,1,1
1660,1660,0.5,0.5,0,0,1
17056,17056,0.5,0.25,1,0,0
19432,19432,0.0,0.25,0,0,0
9620,9620,1.0,1.0,1,0,0
17268,17268,0.0,0.5,1,0,1
7702,7702,0.5,0.0,1,0,1
3507,3507,0.0,0.25,1,0,1
452,452,1.0,0.5,1,1,1
29981,29981,1.0,0.25,0,1,0
6367,6367,0.5,0.25,0,1,1
22102,22102,0.0,0.75,0,0,1
4616,4616,0.0,0.0,1,0,0
26365,26365,0.0,0.25,1,0,1
18416,18416,0.0,0.5,1,0,1
17030,17030,0.0,0.0,1,1,0
539,539,0.5,0.25,1,0,1
11283,11283,0.0,0.75,1,0,1
22589,22589,0.5,0.25,0,0,0
24793,24793,0.0,0.0,0,1,1
25218,25218,1.0,0.75,1,1,0
19508,19508,0.0,0.25,0,1,1
9720,9720,0.5,1.0,1,1,0
24626,24626,0.0,0.75,1,0,1
10771,10771,0.0,0.0,1,1,1
15690,15690,0.5,0.75,1,0,1
9344,9344,1.0,0.75,1,0,1
23869,23869,0.0,0.75,1,0,1
4896,4896,0.0,0.25,0,0,1
5324,5324,0.0,0.25,0,1,0
21829,21829,0.0,0.75,0,0,1
13346,13346,1.0,1.0,0,1,1
19602,19602,0.5,0.25,1,1,0
3024,3024,0.0,0.5,1,1,1
23097,23097,0.5,1.0,1,0,0
12345,12345,0.0,0.25,1,0,1
12229,12229,0.0,1.0,0,0,1
25972,25972,0.0,1.0,0,0,0
15875,15875,0.5,0.75,0,1,1
25569,25569,1.0,0.25,1,1,0
22096,22096,0.5,0.75,0,1,0
29769,29769,0.0,0.75,0,0,0
29697,29697,1.0,0.5,1,1,1
15645,15645,1.0,1.0,0,1,1
16931,16931,1.0,0.0,0,0,0
17051,17051,0.5,0.5,1,0,1
15839,15839,1.0,1.0,1,0,0
17467,17467,0.0,0.0,1,0,1
10822,10822,0.0,0.5,1,0,0
21567,21567,1.0,1.0,0,0,1
13806,13806,0.5,0.5,0,0,1
25199,25199,1.0,0.75,1,1,1
16088,16088,1.0,1.0,0,1,0
27537,27537,0.5,1.0,0,1,0
8180,8180,1.0,0.0,1,1,0
27780,27780,0.0,0.75,0,0,0
13975,13975,1.0,0.75,1,1,0
5521,5521,0.5,0.5,1,1,0
14256,14256,0.0,0.5,0,1,0
1056,1056,0.5,1.0,0,0,1
15989,15989,0.5,0.25,1,1,0
27254,27254,1.0,0.25,1,0,1
5600,5600,0.0,0.25,1,1,0
7906,7906,1.0,1.0,1,0,1
25297,25297,0.0,0.5,0,0,1
78,78,0.5,0.25,0,1,0
6397,6397,0.0,0.25,0,0,0
15646,15646,0.0,0.5,0,0,0
14595,14595,1.0,0.75,0,1,0
22345,22345,0.0,1.0,0,1,1
3146,3146,1.0,0.25,1,1,1
13366,13366,1.0,0.75,0,1,0
21906,21906,0.0,0.0,1,0,1
26483,26483,1.0,1.0,0,1,0
18796,18796,0.0,0.25,0,0,1
26100,26100,1.0,0.0,1,0,0
12745,12745,0.5,1.0,0,1,1
7701,7701,1.0,0.75,0,0,1
17404,17404,1.0,0.75,1,1,1
16702,16702,1.0,1.0,0,0,0
15308,15308,0.5,1.0,1,0,0
29304,29304,0.5,0.0,1,1,0
22247,22247,0.0,1.0,1,1,0
29462,29462,0.0,0.25,1,1,1
24706,24706,0.0,1.0,0,1,1
5173,5173,0.5,0.75,1,0,1
679,679,0.5,1.0,1,0,1
3477,3477,0.5,0.0,0,1,0
24182,24182,0.5,0.25,1,1,1
6339,6339,0.5,0.0,1,0,0
3703,3703,0.5,0.25,0,1,0
23128,23128,0.0,0.25,0,0,0
11958,11958,1.0,0.5,0,0,1
1845,1845,0.0,0.0,0,0,0
210,210,1.0,0.5,1,0,1
23441,23441,0.5,1.0,0,1,0
23289,23289,1.0,0.0,1,1,1
22635,22635,1.0,0.25,0,1,0
26267,26267,0.5,0.0,1,0,1
12920,12920,0.0,0.75,0,1,0
2587,2587,1.0,1.0,1,0,1
8772,8772,0.5,0.75,1,1,1
11795,11795,0.5,0.25,1,0,1
9128,9128,1.0,0.75,1,0,1
23412,23412,1.0,0.25,0,1,1
14114,14114,0.5,1.0,1,1,0
12292,12292,1.0,0.5,0,1,1
4462,4462,1.0,0.0,1,0,0
26442,26442,0.5,0.25,1,0,1
8218,8218,0.0,0.0,0,0,1
23886,23886,1.0,0.25,1,0,0
16197,16197,0.0,0.25,1,0,0
19464,19464,0.5,0.75,1,1,0
25124,25124,1.0,1.0,0,1,0
10736,10736,1.0,1.0,0,1,1
8460,8460,1.0,0.5,0,1,1
8795,8795,0.5,0.5,0,1,1
21562,21562,1.0,0.5,0,1,1
6300,6300,0.5,0.0,1,1,1
12414,12414,0.0,0.0,1,1,0
19519,19519,1.0,0.25,1,1,1
27273,27273,0.5,0.0,0,0,1
21300,21300,0.5,0.25,1,1,1
15434,15434,0.5,0.25,0,0,1
26017,26017,0.5,0.25,1,1,1
22234,22234,0.0,0.5,0,1,0
26777,26777,0.5,0.75,0,0,1
26376,26376,1.0,1.0,0,1,1
20245,20245,1.0,0.0,0,0,0
9320,9320,0.5,0.75,1,1,0
5454,5454,0.0,1.0,0,1,0
2534,2534,1.0,0.0,1,0,1
16870,16870,0.5,0.25,1,0,0
26084,26084,0.5,0.75,1,0,0
20920,20920,0.5,0.0,0,0,1
2842,2842,1.0,0.25,1,0,0
28448,28448,1.0,0.0,1,1,1
6129,6129,0.5,0.5,0,1,1
8698,8698,0.5,0.75,0,0,1
12237,12237,0.0,0.25,0,0,1
24575,24575,0.0,0.5,1,1,1
10947,10947,0.5,1.0,0,1,0
27044,27044,1.0,0.25,0,1,1
24211,24211,0.0,1.0,0,0,1
27362,27362,0.5,0.25,0,1,0
8986,8986,1.0,1.0,0,0,1
12910,12910,1.0,1.0,0,0,1
18122,18122,0.5,0.25,0,0,1
28526,28526,0.5,0.75,0,0,1
28962,28962,0.5,0.5,0,0,1
15591,15591,0.5,1.0,1,0,0
29227,29227,0.0,0.75,0,1,1
23005,23005,1.0,0.75,0,0,0
13164,13164,0.0,1.0,1,0,0
11136,11136,0.5,0.0,0,0,1
23060,23060,1.0,0.5,1,1,0
17517,17517,0.0,0.75,0,0,1
18020,18020,0.5,0.0,1,1,0
28383,28383,0.0,0.75,0,0,1
20274,20274,1.0,0.25,1,1,0
29804,29804,0.5,1.0,1,0,1
21489,21489,0.5,1.0,0,1,0
15327,15327,1.0,1.0,0,1,1
22395,22395,1.0,1.0,1,1,1
15687,15687,0.0,0.0,0,0,0
2389,2389,0.5,1.0,0,1,1
10928,10928,0.5,1.0,1,0,0
27252,27252,0.0,0.25,0,0,1
1340,1340,1.0,0.0,1,0,0
24725,24725,0.0,1.0,0,0,0
17192,17192,0.0,0.25,0,1,0
19795,19795,0.5,1.0,1,1,1
9423,9423,0.5,0.0,1,1,1
11051,11051,0.5,1.0,0,1,0
22158,22158,1.0,0.0,1,1,1
18375,18375,0.5,0.5,0,0,0
10758,10758,0.0,0.75,1,0,1
8895,8895,0.0,0.5,0,0,0
12153,12153,0.5,1.0,1,0,1
25410,25410,0.0,0.75,1,0,0
6568,6568,1.0,0.25,0,0,1
9438,9438,1.0,0.0,0,0,1
25424,25424,0.5,1.0,0,0,0
29686,29686,0.0,0.0,1,1,1
29713,29713,1.0,0.0,1,1,1
20247,20247,0.5,0.25,1,0,1
20466,20466,1.0,0.0,0,0,1
7448,7448,0.5,0.75,0,0,0
24882,24882,1.0,0.25,1,1,0
8425,8425,1.0,0.25,0,1,1
10806,10806,0.5,1.0,1,0,0
9469,9469,1.0,0.0,1,0,1
29213,29213,0.5,0.0,1,1,1
24377,24377,0.0,0.5,0,0,1
3293,3293,1.0,0.0,0,0,0
10715,10715,0.5,0.5,1,1,0
20141,20141,0.0,1.0,1,0,1
5233,5233,1.0,0.0,1,1,0
13045,13045,0.5,0.0,0,0,1
8644,8644,1.0,1.0,0,1,1
13376,13376,0.5,0.5,1,1,1
18667,18667,0.5,0.5,1,1,0
23906,23906,1.0,0.75,1,1,1
26644,26644,1.0,0.5,1,0,1
1609,1609,0.5,1.0,1,1,1
349,349,0.5,1.0,0,0,0
16064,16064,0.5,1.0,0,1,1
5704,5704,1.0,0.0,0,1,0
22280,22280,0.0,1.0,0,0,0
27412,27412,0.5,0.0,0,0,0
11078,11078,0.5,0.5,0,0,0
5130,5130,1.0,1.0,0,0,0
2384,2384,0.0,1.0,1,1,1
5210,5210,0.0,0.25,0,0,1
560,560,1.0,0.75,1,1,0
9776,9776,0.5,0.0,0,1,1
14910,14910,0.0,0.75,0,0,0
14980,14980,0.5,1.0,1,1,0
23293,23293,0.5,0.25,1,1,1
2594,2594,0.0,0.5,0,1,1
20038,20038,0.5,0.75,1,0,0
18150,18150,0.0,0.25,1,0,0
6675,6675,1.0,0.75,0,1,0
20353,20353,1.0,1.0,0,1,1
18270,18270,0.5,1.0,0,0,1
3060,3060,0.0,0.5,0,1,0
378,378,0.0,0.75,0,1,1
24431,24431,0.5,0.25,1,0,0
2767,2767,0.0,1.0,0,0,1
2413,2413,0.5,1.0,0,0,1
15640,15640,1.0,0.75,0,1,1
26664,26664,1.0,0.5,0,0,0
24761,24761,0.0,0.25,1,1,0
11381,11381,1.0,0.25,1,0,0
9900,9900,0.5,0.75,0,0,1
26621,26621,0.5,0.5,1,1,0
8608,8608,1.0,0.75,0,1,1
15932,15932,0.5,0.5,0,1,0
7104,7104,1.0,1.0,0,0,0
23939,23939,1.0,0.5,0,1,1
22637,22637,0.0,0.75,1,0,0
9797,9797,0.0,0.75,0,0,1
5471,5471,1.0,0.75,1,0,0
29041,29041,0.5,0.25,0,1,0
8197,8197,0.0,0.25,1,1,1
20396,20396,0.0,1.0,0,1,0
17415,17415,1.0,0.5,1,1,1
12752,12752,1.0,0.5,0,1,1
28937,28937,1.0,0.5,1,1,1
27307,27307,1.0,0.0,0,0,0
16183,16183,1.0,0.0,0,0,1
8647,8647,0.0,1.0,1,0,0
25586,25586,1.0,0.25,0,1,0
14335,14335,0.0,0.75,1,0,1
13516,13516,0.5,0.0,1,0,0
10803,10803,0.0,0.75,1,0,0
8833,8833,0.0,0.0,1,1,0
23461,23461,0.0,0.0,0,0,0
17881,17881,0.5,0.5,1,1,0
13430,13430,0.5,0.25,0,0,0
3274,3274,1.0,0.25,1,0,1
10524,10524,1.0,0.5,1,1,1
1862,1862,0.0,0.75,0,1,1
996,996,0.5,1.0,1,1,0
19812,19812,0.0,0.25,1,1,0
8417,8417,0.5,0.75,0,0,1
25530,25530,0.0,1.0,1,1,0
26539,26539,0.0,0.75,0,0,0
8860,8860,0.0,1.0,0,1,1
3853,3853,0.0,0.0,1,0,0
7691,7691,0.0,0.25,0,1,0
14275,14275,0.5,0.25,0,1,1
19526,19526,0.5,0.5,1,1,1
26613,26613,0.0,0.0,1,0,0
28160,28160,0.5,0.0,0,1,0
28604,28604,0.0,0.25,1,1,0
8949,8949,0.5,0.5,1,1,0
24192,24192,0.5,0.75,0,0,1
1665,1665,0.5,1.0,1,0,0
1324,1324,0.0,0.75,1,0,1
414,414,0.5,0.25,0,0,0
5597,5597,1.0,0.0,0,1,0
8965,8965,1.0,0.0,1,1,0
1097,1097,0.5,0.75,1,0,1
11933,11933,1.0,1.0,1,1,0
6316,6316,0.0,0.25,0,1,1
739,739,1.0,0.25,1,1,1
26010,26010,1.0,0.75,0,1,1
16932,16932,0.5,0.0,1,0,0
6031,6031,0.0,0.0,1,0,0
29416,29416,1.0,0.5,1,1,0
12047,12047,1.0,0.25,0,1,0
19307,19307,0.5,1.0,0,0,0
25450,25450,0.5,0.5,1,0,1
8803,8803,0.5,0.0,0,0,1
19351,19351,0.5,0.5,0,0,0
25077,25077,1.0,0.75,0,0,1
27033,27033,1.0,0.75,0,0,1
21012,21012,0.0,0.75,1,0,0
9854,9854,1.0,1.0,0,0,0
1072,1072,1.0,0.25,0,1,1
1387,1387,0.0,0.5,0,1,0
21392,21392,0.5,0.5,0,0,0
17381,17381,1.0,0.5,1,1,1
5301,5301,0.5,0.25,0,0,0
21935,21935,1.0,0.0,0,1,0
20187,20187,0.0,0.25,0,0,0
13532,13532,0.5,0.25,1,1,1
17369,17369,1.0,0.75,0,0,0
29531,29531,0.0,0.5,1,0,0
16794,16794,0.5,0.25,0,1,0
3636,3636,0.5,0.75,0,1,1
14330,14330,0.5,0.25,1,1,1
10945,10945,1.0,0.5,1,0,0
24856,24856,0.5,0.5,1,0,1
5733,5733,1.0,0.5,0,0,0
18110,18110,1.0,0.5,0,1,0
3778,3778,0.5,0.75,1,0,0
19021,19021,1.0,1.0,0,0,1
25589,25589,0.0,0.75,0,1,1
22986,22986,0.0,0.25,1,0,1
15166,15166,0.0,0.5,1,1,0
15926,15926,1.0,0.5,0,1,1
28127,28127,0.5,1.0,0,1,0
18191,18191,0.5,0.75,0,1,1
27277,27277,0.5,0.75,0,1,1
9566,9566,0.5,0.5,0,1,0
16439,16439,1.0,0.5,1,0,1
334,334,0.5,0.5,1,0,0
15882,15882,0.5,0.5,1,1,1
14135,14135,0.5,0.5,1,0,0
8031,8031,0.5,0.0,0,0,0
22815,22815,0.5,0.5,1,1,1
29478,29478,1.0,1.0,0,0,1
2691,2691,1.0,0.5,1,1,0
9276,9276,1.0,0.0,1,1,1
4048,4048,1.0,0.0,0,1,1
10120,10120,1.0,0.25,1,1,1
6380,6380,0.5,0.5,0,0,0
23772,23772,0.0,0.75,0,0,0
26563,26563,0.0,0.0,0,1,1
28103,28103,0.5,0.75,1,0,0
23733,23733,0.0,0.5,1,1,0
5048,5048,0.0,0.75,1,1,0
26271,26271,0.5,0.0,1,1,0
24504,24504,0.0,0.0,1,0,1
1000,1000,0.5,0.5,0,0,1
21950,21950,1.0,0.0,0,0,1
1791,1791,0.5,0.5,1,1,0
21453,21453,0.5,0.0,0,0,0
27880,27880,0.0,0.75,1,0,0
1558,1558,0.0,0.75,1,0,1
7710,7710,1.0,0.0,1,1,0
26948,26948,0.0,0.5,0,0,1
13435,13435,0.0,0.0,1,1,0
13835,13835,0.5,1.0,0,0,0
26764,26764,0.0,0.5,0,1,1
25426,25426,0.5,0.0,0,0,1
18924,18924,0.5,0.75,1,1,1
16999,16999,0.5,0.75,0,0,1
2169,2169,0.5,0.5,0,1,1
18149,18149,0.5,0.75,0,0,1
7258,7258,1.0,1.0,1,1,0
8828,8828,1.0,0.0,1,0,0
2231,2231,1.0,0.25,1,1,0
25489,25489,0.5,0.25,1,0,0
5300,5300,0.5,0.0,1,1,1
19531,19531,0.5,0.25,0,1,1
15644,15644,0.0,0.5,1,0,0
15264,15264,1.0,0.0,1,1,1
12360,12360,0.5,0.0,0,0,1
20718,20718,0.5,0.25,1,0,1
28234,28234,0.5,1.0,1,0,0
17584,17584,0.0,0.5,1,0,1
13535,13535,0.0,0.0,1,0,0
15174,15174,0.0,0.5,0,1,1
26514,26514,0.5,0.5,1,0,1
9388,9388,0.0,0.25,1,0,0
2297,2297,0.5,1.0,0,1,0
16596,16596,1.0,0.0,1,1,1
2194,2194,0.0,0.0,0,0,0
28765,28765,1.0,0.75,0,0,1
7222,7222,0.0,0.25,1,0,0
1384,1384,1.0,1.0,1,1,1
9753,9753,1.0,1.0,0,1,1
21840,21840,0.0,0.5,0,1,1
4238,4238,0.5,0.75,1,1,1
756,756,0.0,0.0,1,0,0
17223,17223,1.0,0.75,1,0,0
3333,3333,0.5,1.0,0,1,0
23791,23791,1.0,0.5,0,0,0
25817,25817,0.0,1.0,1,0,1
28679,28679,0.5,0.0,1,1,0
23201,23201,0.5,1.0,0,0,0
9215,9215,1.0,1.0,1,1,1
8587,8587,1.0,0.0,1,0,1
27466,27466,1.0,0.25,1,1,0
17729,17729,0.0,0.25,0,0,1
11857,11857,1.0,0.75,0,0,1
17397,17397,0.5,0.0,1,0,0
23120,23120,0.5,1.0,1,0,1
26124,26124,1.0,1.0,0,1,1
19319,19319,0.5,0.5,1,0,1
12525,12525,1.0,0.5,0,1,1
29240,29240,0.0,1.0,0,1,0
15002,15002,1.0,0.5,1,0,0
13976,13976,0.0,0.5,1,1,0
24289,24289,0.0,1.0,0,0,1
154,154,0.5,1.0,0,0,1
4751,4751,1.0,0.25,1,0,1
10306,10306,0.5,0.75,0,0,1
27137,27137,0.0,1.0,0,0,1
2327,2327,0.5,0.0,1,0,0
14147,14147,1.0,0.75,0,1,0
3053,3053,0.5,1.0,1,1,1
21963,21963,0.5,0.0,0,0,0
23956,23956,1.0,0.25,1,0,1
23167,23167,1.0,1.0,0,0,1
25961,25961,0.5,0.25,1,1,0
12310,12310,0.5,0.75,0,0,0
28639,28639,1.0,0.25,0,0,1
24343,24343,0.5,0.0,0,1,1
20099,20099,0.5,0.5,0,0,0
14022,14022,1.0,0.75,1,0,1
29035,29035,0.0,0.75,1,1,0
9402,9402,0.5,1.0,0,1,0
22323,22323,0.0,1.0,1,0,0
9818,9818,0.0,0.75,0,1,1
28669,28669,0.5,0.5,0,0,0
16026,16026,1.0,0.75,1,1,0
13461,13461,1.0,1.0,0,1,0
8929,8929,0.5,0.5,0,1,1
27678,27678,0.0,0.5,0,0,1
18265,18265,0.5,0.0,1,1,1
9963,9963,1.0,1.0,1,0,1
25896,25896,0.0,0.25,0,0,0
8619,8619,1.0,0.0,1,1,0
12977,12977,0.0,0.5,0,0,1
8814,8814,0.0,0.5,1,1,0
26311,26311,1.0,0.75,1,0,1
16829,16829,0.5,0.0,1,1,1
21863,21863,0.0,0.75,0,0,0
23143,23143,0.5,1.0,1,1,0
17783,17783,0.5,0.0,1,0,1
7164,7164,0.0,0.0,0,1,1
9663,9663,0.0,0.5,1,0,0
22801,22801,0.0,0.5,1,0,0
10203,10203,1.0,0.25,0,0,1
16626,16626,0.0,0.75,0,0,0
5524,5524,0.0,0.5,0,0,1
25485,25485,1.0,0.25,0,0,1
19583,19583,0.0,0.75,0,0,1
23133,23133,0.0,0.25,1,1,1
497,497,1.0,0.75,1,1,0
2808,2808,1.0,0.25,1,1,1
21933,21933,1.0,0.5,0,0,0
1032,1032,0.5,0.25,0,1,0
25846,25846,0.0,0.0,1,0,0
19574,19574,0.0,0.75,0,1,1
13961,13961,1.0,1.0,0,0,1
19991,19991,0.5,0.0,0,1,1
4455,4455,0.0,0.0,0,0,0
28552,28552,0.0,0.5,1,0,1
22430,22430,0.0,0.75,0,0,0
13639,13639,0.0,1.0,0,0,1
27528,27528,1.0,0.75,0,1,0
23014,23014,0.5,0.5,1,1,1
4278,4278,0.0,0.0,1,0,1
14122,14122,0.0,0.5,1,0,0
9922,9922,0.0,0.75,1,0,1
16835,16835,1.0,0.25,1,1,1
6718,6718,0.0,0.75,1,1,0
16351,16351,0.5,1.0,1,0,0
15283,15283,0.0,0.0,1,0,0
18009,18009,0.5,0.0,0,0,1
27120,27120,0.5,0.0,0,1,0
16885,16885,0.0,0.25,0,0,0
14516,14516,0.5,0.0,1,0,1
25825,25825,0.0,0.25,1,0,1
14068,14068,0.5,0.75,1,0,0
10905,10905,0.5,0.75,0,1,1
9813,9813,0.5,0.25,0,0,0
27544,27544,1.0,1.0,0,0,1
16081,16081,0.5,0.0,0,1,0
27966,27966,1.0,0.5,0,1,1
12940,12940,0.0,1.0,0,0,0
27789,27789,0.5,1.0,0,1,1
10322,10322,1.0,1.0,1,1,1
22590,22590,1.0,0.75,1,1,0
21118,21118,0.5,1.0,0,0,1
3663,3663,0.5,1.0,1,0,1
26625,26625,0.0,1.0,0,0,0
2315,2315,0.5,1.0,0,0,1
12255,12255,0.0,0.5,0,0,1
3037,3037,0.0,0.0,0,1,1
7879,7879,1.0,1.0,1,0,1
7636,7636,0.5,0.75,1,0,1
19736,19736,0.5,0.0,1,0,0
29228,29228,0.5,0.75,1,1,1
5677,5677,0.5,0.5,1,1,0
22820,22820,1.0,0.5,1,1,0
3686,3686,1.0,0.5,1,0,0
10218,10218,1.0,0.0,1,0,1
25942,25942,0.0,1.0,1,0,0
7805,7805,0.5,0.75,0,0,0
11182,11182,0.5,0.25,1,1,0
28059,28059,0.0,0.75,1,0,1
27937,27937,0.0,0.0,1,0,0
4524,4524,0.0,1.0,0,1,1
2991,2991,0.0,0.75,0,1,0
28705,28705,1.0,0.25,1,0,1
14443,14443,0.5,0.75,1,1,1
18084,18084,0.0,0.5,0,1,1
10607,10607,0.5,0.75,0,1,0
7876,7876,0.5,0.25,0,0,0
23398,23398,1.0,0.75,0,0,1
4304,4304,0.0,0.25,0,0,1
27687,27687,0.0,0.75,0,0,1
21062,21062,0.0,0.25,1,1,1
29825,29825,0.0,0.25,1,1,0
25325,25325,1.0,0.75,0,0,0
8824,8824,0.5,0.25,1,1,1
17526,17526,0.5,1.0,1,0,1
13768,13768,0.5,0.25,1,0,0
19221,19221,1.0,0.5,1,1,0
20046,20046,1.0,0.75,0,0,1
4054,4054,0.0,0.5,0,0,1
446,446,0.0,1.0,0,0,1
17682,17682,0.5,1.0,1,0,1
15161,15161,0.5,0.25,0,0,0
5738,5738,0.0,1.0,0,0,0
3763,3763,0.5,0.5,1,1,0
2667,2667,0.0,1.0,1,0,0
22879,22879,1.0,0.75,1,1,0
24061,24061,1.0,1.0,1,0,1
2840,2840,0.0,0.25,1,0,1
24926,24926,0.0,0.0,0,0,1
24731,24731,0.5,0.25,1,1,0
9,9,0.5,0.25,0,0,0
16001,16001,0.5,0.5,0,1,0
7611,7611,0.0,0.75,0,0,0
5128,5128,1.0,0.75,0,1,1
6080,6080,0.5,0.0,1,0,1
22579,22579,1.0,0.0,1,0,0
4757,4757,0.0,1.0,1,1,1
28248,28248,1.0,0.25,1,0,1
23363,23363,0.0,0.5,0,1,1
21287,21287,1.0,0.25,1,0,0
22784,22784,0.5,0.0,0,1,1
8559,8559,0.5,0.25,1,0,1
4206,4206,0.0,0.5,1,0,0
26387,26387,1.0,0.5,0,1,0
22057,22057,0.0,0.0,1,1,0
453,453,0.0,0.0,0,1,1
3242,3242,1.0,1.0,1,0,0
22719,22719,0.0,0.5,1,1,0
14001,14001,1.0,0.75,0,1,0
17269,17269,0.0,0.5,0,1,0
21650,21650,0.0,1.0,1,0,0
10827,10827,0.5,1.0,1,1,0
27656,27656,0.5,0.75,1,1,0
16260,16260,0.0,0.0,0,0,0
12097,12097,0.5,0.0,1,0,1
13240,13240,1.0,0.75,1,1,0
16201,16201,0.5,0.5,0,0,1
22994,22994,1.0,0.0,0,1,1
21412,21412,0.0,0.0,1,1,1
20060,20060,1.0,0.75,0,1,1
11506,11506,0.0,0.25,1,1,1
18450,18450,1.0,0.5,1,1,0
15282,15282,0.5,0.5,1,0,1
2246,2246,1.0,0.25,1,0,0
9730,9730,1.0,0.5,0,1,0
19623,19623,0.0,0.75,0,1,0
12572,12572,0.5,0.75,0,1,1
4981,4981,0.0,1.0,0,0,1
11500,11500,0.0,0.25,1,1,1
20065,20065,1.0,0.25,1,0,1
11821,11821,1.0,0.75,1,0,0
1020,1020,0.0,0.25,0,0,0
11276,11276,0.5,0.0,1,0,1
